Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,naic_cd,oge_id,case_id,naics_code_description,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,bw_atp_amt,ee_atp_cnt,findings_start_date,findings_end_date,flsa_violtn_cnt,flsa_repeat_violator,flsa_bw_atp_amt,flsa_ee_atp_cnt,flsa_mw_bw_atp_amt,flsa_ot_bw_atp_amt,flsa_15a3_bw_atp_amt,flsa_cmp_assd_amt,sca_violtn_cnt,sca_bw_atp_amt,sca_ee_atp_cnt,mspa_violtn_cnt,mspa_bw_atp_amt,mspa_ee_atp_cnt,mspa_cmp_assd_amt,h1b_violtn_cnt,h1b_bw_atp_amt,h1b_ee_atp_cnt,h1b_cmp_assd_amt,fmla_violtn_cnt,fmla_bw_atp_amt,fmla_ee_atp_cnt,fmla_cmp_assd_amt,flsa_cl_violtn_cnt,flsa_cl_minor_cnt,flsa_cl_cmp_assd_amt,dbra_cl_violtn_cnt,dbra_bw_atp_amt,dbra_ee_atp_cnt,h2a_violtn_cnt,h2a_bw_atp_amt,h2a_ee_atp_cnt,h2a_cmp_assd_amt,flsa_smw14_violtn_cnt,flsa_smw14_bw_amt,flsa_smw14_ee_atp_cnt,cwhssa_violtn_cnt,cwhssa_bw_amt,cwhssa_ee_cnt,osha_violtn_cnt,osha_bw_atp_amt,osha_ee_atp_cnt,osha_cmp_assd_amt,eppa_violtn_cnt,eppa_bw_atp_amt,eppa_ee_cnt,eppa_cmp_assd_amt,h1a_violtn_cnt,h1a_bw_atp_amt,h1a_ee_atp_cnt,h1a_cmp_assd_amt,crew_violtn_cnt,crew_bw_atp_amt,crew_ee_atp_cnt,crew_cmp_assd_amt,ccpa_violtn_cnt,ccpa_bw_atp_amt,ccpa_ee_atp_cnt,flsa_smwpw_violtn_cnt,flsa_smwpw_bw_atp_amt,flsa_smwpw_ee_atp_cnt,flsa_hmwkr_violtn_cnt,flsa_hmwkr_bw_atp_amt,flsa_hmwkr_ee_atp_cnt,flsa_hmwkr_cmp_assd_amt,ca_violtn_cnt,ca_bw_atp_amt,ca_ee_atp_cnt,pca_violtn_cnt,pca_bw_atp_amt,pca_ee_atp_cnt,flsa_smwap_violtn_cnt,flsa_smwap_bw_atp_amt,flsa_smwap_ee_atp_cnt,flsa_smwft_violtn_cnt,flsa_smwft_bw_atp_amt,flsa_smwft_ee_atp_cnt,flsa_smwl_violtn_cnt,flsa_smwl_bw_atp_amt,flsa_smwl_ee_atp_cnt,flsa_smwmg_violtn_cnt,flsa_smwmg_bw_atp_amt,flsa_smwmg_ee_atp_cnt,flsa_smwsl_violtn_cnt,flsa_smwsl_bw_atp_amt,flsa_smwsl_ee_atp_cnt,eev_violtn_cnt,h2b_violtn_cnt,h2b_bw_atp_amt,h2b_ee_atp_cnt,sraw_violtn_cnt,sraw_bw_atp_amt,sraw_ee_atp_cnt,serialid_x,nname_x,nzip,snum_x,Unnamed: 0_y,dba,location_address,location_city,location_zip_code,district,county_number,county_name,license_type_code,license_number,inspection_number,visit_number,inspection_class,inspection_type,inspection_disposition,inspection_date,number_of_critical_violations,number_of_noncritical_violations,number_of_total_violations,number_of_high_priority_violations,number_of_intermediate_violations,number_of_basic_violations,pda_status,approved_source,original_container,time_and_temperature_control,facilities_to_maintain_ph_tcs,food_and_food_equipment_thermometers,ph_tcs_foods_properly_thawed,unwrapped_or_ph_tcs_food_not_re_served,food_protection_cross_contamination,bare_hand_contact_with_rte_food_aop,in_use_food_dispensing_utensils,employee_health_knowledge,hands_washed_and_clean,clean_clothes_hair_restraints,food_contact_and_nonfood_contact,violation15,dishwashing_facilities,violation17,violation18,violation19,violation20,wiping_cloths_clean_and_soiled_linens,food_contact_surfaces_clean,non_food_contact_surfaces_clean,storage_handling_of_clean_equipment,single_service_and_single_use_items,violation26,water_source_safe_hot,sewage_and_wastewater,plumbing_installed,violation30,handwash_sinks,bathrooms,garbage_and_refuse,violation34,no_presence_or_breeding_of_pests,floors_walls_ceilings,violation37,lighting_provided_as_required,violation39,employee_personal_belongings,chemicals_toxic_substances,cleaning_and_maintenance_equip,complete_separation_from_living_area,violation44,fire_extinguishing_equipment,exits_not_blocked_or_locked,electrical_wiring_outlets_in_good_repair,gas_appliances_boiler_certificate,flammable_combustible_materials,current_license_properly_displayed,other_conditions_sanitary_and_safe_operation,misrepresentation_misbranding,food_management_certification_valid,florida_clean_indoor_air_act,automatic_gratuity_notice,violation56,violation57,violation58,license_id,inspection_visit_id,serialid_y,id,nname_y,snum_y,score,jw,match,ss
1348498,1348498,10517,Nero's Liquor,"Nero's Liquor, Inc",245 N.W. 27th Avenue,Fort Lauderdale,FL,33311.0,44531.0,94488,1171335,"Beer, Wine, and Liquor Stores",12,0.0,12,8892.25,12,2000-02-23,2002-02-12,12,,8892.25,12,0.0,8892.25,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,94489,nero's liquor,33311,245,32629,NERO'S,245 NW 27 AVE,FORT LAUDERDALE,33311-8647,D2,16,Broward,2010,1610057,2394932,1,Food,Routine - Food,Inspection Completed - No Further Action,2015-02-17,,,2,1.0,1.0,0.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2142965,5279407,19017,19016,nero's,245,20.272238634675556,0.8923076923076924,0,2.8923076923076922
438579,438579,12027,Quality Inn & Suite,Shree Sai LLC,6815 Gall Blvd,Zephyrhills,FL,33542.0,721110.0,92675,1695817,Hotels (except Casino Hotels) and Motels,14,0.0,12,1791.44,12,2011-05-30,2013-05-29,14,,1791.44,12,639.44,1152.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,92676,quality inn & suite,33542,6815,38143,QUALITY INN AND SUITES BREAKFAST BAR,6815 GALL BLVD,ZEPHYRHILLS,33542,D3,61,Pasco,2010,6112875,2404718,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-09-11,,,14,4.0,4.0,6.0,Y,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3215788,5298397,50017,50016,quality inn and suites breakfast bar,6815,20.272238634675556,0.8894736842105263,0,2.889473684210526
451130,451130,8879,Lauderdale Beach Side Bar,"Shutters on the Ocean, LLC",4660 El Mar Drive,Lauderdale by the Sea,FL,33308.0,722110.0,74660,1632913,Full-Service Restaurants,13,0.0,8,0.0,0,2010-04-09,2012-04-08,13,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,74661,lauderdale beach side bar,33308,4660,26776,LAUDERDALE BEACH HOTEL VENDING,4660 N OCEAN DR,LAUDERDALE-BY-THE-SE,33308,D2,16,Broward,2015,1620409,1103644,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-11-18,,,0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5842226,5337530,24166,24165,lauderdale beach hotel vending,4660,20.272238634675556,0.8889523809523809,0,2.888952380952381
1399540,1399540,9983,"Mi Tierra Caliente, LLC","Mi Tierra Caliente, LLC",2105 SW Highway 484,Ocala,FL,34473.0,72211.0,40815,1597531,Full-Service Restaurants,0,0.0,0,0.0,0,2010-04-01,2011-02-02,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,40816,"mi tierra caliente, llc",34473,2105,30990,MI TIERRA LATINA,2105 SW HWY 484 UNIT 1,OCALA,34473,D5,52,Marion,2010,5202661,2385895,2,Food,Routine - Food,Call Back - Complied,2014-08-12,,,0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5757117,5254822,101042,101041,mi tierra latina,2105,20.272238634675556,0.8846014492753623,0,2.884601449275362
273532,273532,11472,Peridia Golf and Country Club,"Peridia Property Owners Association, Inc",4950 Peridia Blvd.,Bradenton,FL,34203.0,713910.0,141223,1417200,Golf Courses and Country Clubs,2,0.0,1,304.05,1,2003-09-17,2005-09-14,2,,304.05,1,0.0,304.05,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,141224,peridia golf and country club,34203,4950,35910,PERIDIA GOLF & CC CLUB DN ROOM,4950 PERIDIA BLVD,BRADENTON,342034052,D7,51,Manatee,2010,5102960,2393081,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-09-04,,,6,0.0,0.0,6.0,Y,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2200273,5275710,126459,126458,peridia golf & cc club dn room,4950,20.272238634675556,0.8838505747126437,0,2.8838505747126435
1391155,1391155,13220,Seminole Country Inn,"The Seminole Inn, Inc.",15885 SW Warfield Blvd,Indiantown,FL,34956.0,721110.0,181946,1478421,Hotels (except Casino Hotels) and Motels,10,2425.5,9,1633.73,2,2005-05-13,2007-05-05,3,,1633.73,2,0.0,1633.73,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,7,2425.5,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,181947,seminole country inn,34956,15885,41194,SEMINOLE INN RESTAURANT,15885 SW WARFIELD BLVD,INDIANTOWN,34956,D2,53,Martin,2010,5301144,2405644,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-07-22,,,8,1.0,3.0,4.0,Y,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2491914,5299949,29805,29804,seminole inn restaurant,15885,20.272238634675556,0.8825319693094629,0,2.882531969309463
1186533,1186533,15416,Tropic Cay Beach Resort,"Tropic Cay Merrimac Beach Hotel, Inc.",529 N Fort Lauderdale Beach Blvd,Fort Lauderdale,FL,33304.0,721110.0,76306,1649799,Hotels (except Casino Hotels) and Motels,31,0.0,26,5067.01,26,2010-09-01,2012-08-31,31,,5067.01,26,1627.73,3439.28,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,76307,tropic cay beach resort,33304,529,49972,TROPIC CAY PATIO BAR,529 N ATLANTIC BLVD,FORT LAUDERDALE,33304,D2,16,Broward,2010,1600877,2420615,1,Food,Routine - Food,Warning Issued,2014-08-28,,,11,2.0,8.0,1.0,Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5227505,5321981,18154,18153,tropic cay patio bar,529,20.272238634675556,0.8825319693094629,0,2.882531969309463
1122307,1122307,4294,Deauville Beach Resort,"Deauville Hotel Management, LLC",6701 Collins Avenue,Miami Beach,FL,33141.0,72111.0,197983,1505313,Hotels (except Casino Hotels) and Motels,12,0.0,12,2086.34,12,2006-04-16,2008-03-30,12,,2086.34,12,0.0,2086.34,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,197984,deauville beach resort,33141,6701,13041,DEAUVILLE COFFEE SHOP,6701 COLLINS AVENUE,MIAMI BEACH,33141,D1,23,Dade,2010,2331650,2434131,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-07-30,,,11,5.0,3.0,3.0,Y,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5668177,5342626,10739,10738,deauville coffee shop,6701,20.272238634675556,0.8811560988031577,0,2.8811560988031575
515673,515673,1933,Bernini Restaurant,Bernini Restaurant,1702 E 7th Ave,Tampa,FL,33605.0,722110.0,55376,1617961,Full-Service Restaurants,44,0.0,33,41668.04,33,2009-05-03,2011-04-24,44,,41668.04,33,40129.57,1538.47,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,55377,bernini restaurant,33605,1702,3780,BERNINI,1702 E 7 AVE,TAMPA,336053806,D3,39,Hillsborough,2010,3911334,2396463,1,Food,Routine - Food,Warning Issued,2014-08-07,,,26,4.0,6.0,16.0,Y,3,0,1,0,1,0,0,1,0,1,0,1,0,3,0,1,0,0,0,0,2,1,2,0,1,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2187801,5282962,43298,43297,bernini,1702,20.272238634675556,0.8777777777777778,0,2.8777777777777778
1260440,1260440,6627,Grey Oaks Country Club,"Grey Oaks Country Club, Ltd.",2400 Grey Oaks Dr. N.,Naples,FL,34105.0,713910.0,95262,1622976,Golf Courses and Country Clubs,120,0.0,0,0.0,0,2009-07-20,2014-08-20,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,120,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,95263,grey oaks country club,34105,2400,19659,GREY OAKS CC PATIO,2400 N GREY OAKS DR,NAPLES,34105,D7,21,Collier,2010,2102002,2399754,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-07-23,,,5,0.0,2.0,3.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152391,5289221,116723,116722,grey oaks cc patio,2400,20.272238634675556,0.8763636363636363,0,2.8763636363636365
156019,156019,9784,McDonalds Store #21181 DCC Lee Enterprises,"DCC Lee Enterprises, Inc",4291 Southside Blvd,Jacksonville,FL,32216.0,722211.0,114477,1738169,Limited-Service Restaurants,30,0.0,30,1123.3,30,2012-07-01,2014-06-30,30,,1123.3,30,711.5,411.8,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,114478,mcdonalds store #21181 dcc lee enterprises,32216,4291,30272,MCDONALDS #21181,4291 SOUTHSIDE BLVD,JACKSONVILLE,32216,D5,26,Duval,2010,2612206,2396204,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-11-19,,,9,0.0,2.0,7.0,Y,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2176495,5282474,94724,94723,mcdonalds #21181,4291,20.272238634675556,0.8761904761904762,0,2.876190476190476
23926,23926,16277,Westgate Villas,"Westgate Resorts, Inc",2770 Old Lake Wilson Rd,Kissimmee,FL,34747.0,72111.0,112277,1726826,Hotels (except Casino Hotels) and Motels,0,0.0,0,0.0,0,2012-06-02,2014-06-01,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,112278,westgate villas,34747,2770,52178,WESTGATE POOL BAR,2770 OLD LAKE WILSON RD,KISSIMMEE,34747,D4,59,Osceola,2010,5906948,2406975,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-12-17,,,0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445535,5302025,80610,80609,westgate pool bar,2770,20.272238634675556,0.876078431372549,0,2.876078431372549
1364569,1364569,11244,"Panda World of Lakeland, Inc.","Panda World of Lakeland, Inc.",6214 US Highway 98 N.,Lakeland,FL,33809.0,722110.0,92185,1693991,Full-Service Restaurants,0,0.0,0,0.0,0,2012-05-03,2013-05-28,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,92186,"panda world of lakeland, inc.",33809,6214,34696,PANDA WORLD,6214 US HWY 98 N,LAKELAND,33809,D3,63,Polk,2010,6306922,2442521,2,Food,Routine - Food,Call Back - Admin. complaint recommended,2015-02-10,,,10,0.0,0.0,10.0,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5443175,5474338,58831,58830,panda world,6214,20.272238634675556,0.8758620689655172,0,2.8758620689655174
22005,22005,10378,Mystic Dunes Resort,Diamond Resorts management,7600 Mystic Dunes Lane,Kissimmee,FL,34747.0,531390.0,78344,1659941,Other Activities Related to Real Estate,4,0.0,3,2013.36,3,2010-06-13,2012-06-16,4,,2013.36,3,0.0,2013.36,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,78345,mystic dunes resort,34747,7600,32340,MYSTIC DUNES GOLF CLUB,7600 MYSTIC DUNES LN,KISSIMMEE,34747,D4,59,Osceola,2010,5907604,2487823,1,Food,Routine - Food,Inspection Completed - No Further Action,2015-06-29,,,7,2.0,3.0,2.0,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5873035,5582017,80681,80680,mystic dunes golf club,7600,20.272238634675556,0.8746411483253589,0,2.8746411483253587
1297380,1297380,4693,Dragon Court Chinese Super Buffet,"Golden Fortune International, Inc.",12384 S. Apopka Vineland Rd.,Orlando,FL,32836.0,7221.0,197923,1504528,Full-Service Restaurants,21,0.0,17,15541.62,17,2006-03-31,2008-03-27,21,,15541.62,17,10444.93,5096.69,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,197924,dragon court chinese super buffet,32836,12384,14466,DRAGON COURT,12384 SR 535,ORLANDO,32836,D4,58,Orange,2010,5809398,2426535,1,Food,Routine - Food,Inspection Completed - No Further Action,2014-12-02,,,23,6.0,4.0,13.0,Y,0,0,2,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,1,0,0,0,1,3,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520016,5330712,72178,72177,dragon court,12384,20.272238634675556,0.8727272727272728,0,2.872727272727273
1183022,1183022,12911,SaddleBrook Resorts,Saddlebrook Resorts Inc,5700 Saddlebrook Way,Wesley Chapel,FL,33543.0,713910.0,19138,1551877,Golf Courses and Country Clubs,0,0.0,0,0.0,0,2007-11-01,2009-10-30,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,19139,saddlebrook resorts,33543,5700,40176,SADDLEBROOK CONFERENCE CENTER,5700 SADDLEBROOK WAY,WESLEY CHAPEL,335434411,D3,61,Pasco,2010,6100913,2397924,1,Food,Routine - Food,Warning Issued,2014-11-24,,,35,8.0,4.0,23.0,Y,0,1,3,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,1,2,1,2,2,0,0,0,2,0,3,0,0,0,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2232565,5285529,49245,49244,saddlebrook conference center,5700,20.272238634675556,0.8726593359666917,0,2.8726593359666914
