,Unnamed: 0,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,nname,nzip,snum,rating,lat,lon,stnum
13707,185486,The Medicine Shoppe Pharmacy,"Prescription Shoppes, LLC",114 Broadway,Kissimmee,FL,34742.0,the medicine shoppe pharmacy,34742,114,18.0,-81.4069025515057,28.2926558896545,114.0
13708,185487,Florida A & M University,Florida Agricultural & Mechanical University,211 Administrative Court,Tallahassee,FL,32307.0,florida a & m university,32307,211,50.0,-82.135596264064,26.956448206089,
13709,185524,Sun Flea Market,"Sun Flea Market, Inc.",18505 Paulson Drive,Port Charlotte,FL,33954.0,sun flea market,33954,18505,0.0,-82.1429680099698,27.0164409803644,18505.0
13710,185537,Thrifty Car Rental,LaGrange Aero Inc.,5902 N. 9th Avenue,Pensacola,FL,32514.0,thrifty car rental,32514,5902,15.0,-87.1851027887096,30.5108416542519,8072.0
13711,185545,Suncoast Security Inc.,"John Fraioli, Inc.",5651 Harborage Dr,Fort Myers,FL,33908.0,suncoast security inc,33908,5651,9.0,-81.8515349026509,26.4810312439357,5651.0
13712,185554,West Acquisitions and Investments Inc.,West Acquisitions and Investments Inc.,"1000 W. McNab Rd, #319",Pompano Beach,FL,33069.0,west acquisitions and investments inc,33069,1000,0.0,-80.1371563473796,26.2106287975187,1000.0
13713,185586,"Superior Protection, Inc.","Superior Protection, Inc.",5525 W Gray,Tampa,FL,33607.0,superior protection inc,33607,5525,19.0,-82.4798770634008,27.9484872449171,2099.0
13714,185587,Country Pizza Inn,Country Pizza Inn,26133 US Hwy 19 N,Clearwater,FL,33763.0,country pizza inn,33763,26133,30.0,-82.7312899430787,28.0094431944192,26133.0
13715,185601,Mr. Gutter Cutter,,3102 SE Dixie Hwy,Stuart,FL,34997.0,mr gutter cutter,34997,3102,16.0,-80.1923620508233,27.141920749959,4982.0
13716,185619,ER URGENT CARE MANAGEMENT,"ER URGENT CARE MANAGEMENT, INC.",700 Ives Dairy Rd,Miami,FL,33179.0,er urgent care management,33179,700,11.0,-80.1887862865834,25.9602062329532,700.0
13717,185624,Business Machines,"Business Machines, Inc.",6250 N. Military Trail,Loxahatchee,FL,33470.0,business machines,33470,6250,10.0,-80.1215809339419,26.4064064262889,6250.0
13718,185641,Porto Bello's at Latitudes,"Porto Bello of Southwest Florida, Inc.",3200 Matecumbe Key Road,Punta Gorda,FL,33955.0,porto bellos at latitudes,33955,3200,12.0,-82.0561864008883,26.7586592751413,3200.0
13719,185683,"Jose L. Martinez, FLC",Belmares Corporation,5108 Bass Road,Immokalee,FL,34143.0,jose l martinez flc,34143,5108,1.0,-81.4740833095678,26.4323725314776,5108.0
13720,185688,Maria J. Toribio (FLC),Maria J. Toribio,1938 Stansfield Ave.,Wauchula,FL,33873.0,maria j toribio (flc),33873,1938,15.0,-81.8237690905336,27.5765977176578,1938.0
13721,185691,Nursing Connection,"MAL-LYN ENTERPRISES, INC.",5320 Edgewater Drive,Orlando,FL,32810.0,nursing connection,32810,5320,13.0,-81.410705921218,28.6065045394987,5320.0
13722,185692,Comprehensive Neuroscience (Miramar),Comprehensive Neuroscience,3400/3318 Enterprise Way,Pembroke Pines,FL,33331.0,comprehensive neuroscience (miramar),33331,3400/3318 Enterprise Way,100.0,-80.21530635029,25.9894065819237,
13723,185693,Aunt D's,Aunt D's,6883 Sterling Rd,Fort Lauderdale,FL,33314.0,aunt ds,33314,6883,23.0,-80.2267628336912,26.0462965886346,6883.0
13724,185703,"Michelet St. Juste, FLC","Michelet St. Juste, FLC",2506 AVE F,Fort Pierce,FL,34950.0,michelet st juste flc,34950,2506,34.0,-80.685501594915,26.6919037806517,
13725,185708,"Cemex, Inc.","Cemex Cement, Inc.",17140 Springhill Drive,Spring Hill,FL,34609.0,cemex inc,34609,17140,16.0,-82.5048005413686,28.4694935468746,13298.0
13726,185727,"Flagler Station Mall, Ltd.","Rok Enterprises, Inc.","48 East Flagler Street, PH-105",Miami,FL,33131.0,flagler station mall ltd,33131,48,0.0,-80.192806068823,25.7740681955022,48.0
13727,185741,Church's Fried Chicken,"QSR Group Two, LLC",5809 North Main Street,Jacksonville,FL,32208.0,churchs fried chicken,32208,5809,0.0,-81.6511611785346,30.3754791819368,5809.0
13728,185768,Softrim Corporation,Softrim Corporation,9210 Estero Park Commons Blvd. - Ste. 5,Estero,FL,33928.0,softrim corporation,33928,9210,100.0,-81.9066651382779,26.6810388726262,
13729,185777,Transeastern Homes,"EH/Transeastern, LLC","11945 San Jose Boulevard, Ste 300",Jacksonville,FL,32223.0,transeastern homes,32223,11945,0.0,-81.6326029877997,30.1573537275393,11945.0
13730,185787,City of Mulberry,"Mulberry, City of",P.O. Box 707,Mulberry,FL,33860.0,city of mulberry,33860,707,100.0,-81.9397532703958,27.9611323262987,
13731,185831,"Juarez, Efrain, FLC (Butts Camp)","Juarez, Efrain",6710 County Line Road,Lakeland,FL,33811.0,juarez efrain flc (butts camp),33811,6710,8.0,-82.0555619102546,28.0107635457711,3254.0
13732,185832,"Juarez, Antonio, FLC (Dennis Camp)","Juarez, Antonio, FLC",P.O. Box 5001,Plant City,FL,33564.0,juarez antonio flc (dennis camp),33564,5001,100.0,-82.1245649775621,28.0170719856891,
13733,185846,Camp Canine Fort Lauderdale,"Camp Canine Fort Lauderdale, Inc.",808 West Broward Blvd,Fort Lauderdale,FL,33312.0,camp canine fort lauderdale,33312,808,0.0,-80.1526784633153,26.1219676045158,808.0
13734,185854,"Juarez, Sergio, FLC (Dennis Road Camp)","Juarez, Sergio",5050 Hwy 60,Plant City,FL,33564.0,juarez sergio flc (dennis road camp),33564,5050,23.0,-82.2131599029998,27.9378577551224,
13735,185871,"Juarez, Billie J, FLC (Dennis Camp/2nd Green","Juarez, Billie J, FLC",4802 JL Redmand Parkway,Plant City,FL,33567.0,juarez billie j flc (dennis camp/2nd green,33567,4802,100.0,-82.1245649775621,28.0170719856891,
13736,185882,U-Haul Company of Gainesville,"U-Haul International, Inc.",6209 U.S. Hwy 19 N,New Port Richey,FL,34652.0,u-haul company of gainesville,34652,6209,19.0,-82.7276784881979,28.249043901891,6000.0
13737,185893,Gene's Seafood,"Gene's Seafood Restaurant, Inc",1253 Penman Road,Jacksonville Beach,FL,32250.0,genes seafood,32250,1253,0.0,-81.4064123787213,30.2986845565438,1253.0
13738,185908,City of Parkland,City of Parkland,6600 University Drive,Parkland,FL,33067.0,city of parkland,33067,6600,2.0,-80.2517983117227,26.3148248396851,6401.0
13739,185950,West Bay Club Community Association,"Lehman Brothers, Inc.",4000 West Bay Blvd.,Estero,FL,33928.0,west bay club community association,33928,4000,6.0,-81.838407642594,26.4340918239602,4701.0
13740,185960,Vocelli Pizza,Meric Homes,123 Weston Rd,Weston,FL,33326.0,vocelli pizza,33326,123,7.0,-80.3608264230758,26.1245257104128,123.0
13741,185985,Alberto Espinoza,Alberto Espinoza,3350 Ridge Rd.,Wimauma,FL,33598.0,alberto espinoza,33598,3350,0.0,-82.356933933668,27.6542902413441,3350.0
13742,186018,"Perez, Martha - HP","Perez, Martha - HP",136 Palmetto Ridge Dr,Winter Haven,FL,33880.0,perez martha - hp,33880,136,10.0,-81.7208506483456,27.9395880416016,136.0
13743,186028,SWEAT,Robert Sweat,P.O. Box 30300,Pensacola,FL,32503.0,sweat,32503,30300,100.0,-87.222381365514,30.4284152147132,
13744,186033,PasaPoga Restaurant,Pasapoga LLC,15725 SW 72 ST,Miami,FL,33193.0,pasapoga restaurant,33193,15725,32.0,-80.4489356601102,25.6986949574466,
13745,186076,Laney's Lawn Care,Laney's Lawn Care,10811 Tinto Dr.,Hudson,FL,34669.0,laneys lawn care,34669,10811,33.0,-82.5849373551047,29.0190156201624,
13746,186087,"G & G Farms, AGER","G. & G. Farms, LLC",3137 Paul Buchman Highway,Plant City,FL,33565.0,g & g farms ager,33565,3137,4.0,-82.127024808572,28.040064013135,2500.0
13747,186141,"Ojeda, Luis - HP","Ojeda, Luis - HP",500 Holmes Ave,Lake Placid,FL,33852.0,ojeda luis - hp,33852,500,0.0,-81.3338479765793,27.2825487963511,500.0
13748,186172,Nuland  Food Services aka New King,Nuland Food Service LLC,1503 Turkey Creek Road,Plant City,FL,33567.0,nuland  food services aka new king,33567,1503,1.0,-82.1704878909565,27.9961342731796,1503.0
13749,186228,Palm Beach Parking,"Palm Beach Parking, Inc.","1499 Forest Hill Blvd, Suite 105",West Palm Beach,FL,33406.0,palm beach parking,33406,1499,15.0,-80.0748988853241,26.6540717926197,1499.0
13750,186284,Ross,"Ross Stores, Inc.",2 Miracle Mile,Miami,FL,33134.0,ross,33134,2,25.0,-80.8709968648661,28.7452571743867,
13751,186316,Amicis of Philadelphia,Philadelphia Ventures Inc.,2215 Winkler Ave,Fort Myers,FL,33901.0,amicis of philadelphia,33901,2215,2.0,-81.8685126469314,26.6041840755695,2000.0
13752,186319,Ayyad Deli,Ayyad Pure Corporation,2408 Lake Bradford Road,Tallahassee,FL,32305.0,ayyad deli,32305,2408,6.0,-84.3024610287336,30.4192689817178,2298.0
13753,186336,Andrea's,Andrea's Kitchen LLC,2085 Siesta Drive,Sarasota,FL,34242.0,andreas,34242,2085,8.0,-82.5499227597047,27.3021726214693,831.0
13754,186357,USSI (United Service Source Incorporated),"United Service Source, Inc.",9145 Ellis Road,Melbourne,FL,32904.0,ussi (united service source incorporated),32904,9145,2.0,-80.7031241382813,28.0988967044775,9134.0
13755,186359,Advanced Development,Advanced Development Corp.,1951 SW 18th Court Suite C,Ocala,FL,34474.0,advanced development,34474,1951,9.0,-82.1560053487347,29.2034436481097,1698.0
13756,186363,"W. W. Grainger, Inc.","W. W. Grainger, Inc.",8001 Forshee Drive,Jacksonville,FL,32219.0,w w grainger inc,32219,8001,5.0,-81.7803347000446,30.3820424570253,8201.0
13757,186372,"J.R. Express Mail, Inc.",J.R. Express Mail Incorporated,"4511 Cove Drive, Ste. 202",Orlando,FL,32812.0,jr express mail inc,32812,4511,0.0,-81.3237078199748,28.4734418677628,4511.0
13758,186377,"Cat & I, Inc.",Cat & I Inc,17304 Phil C. Peters Road,Winter Garden,FL,34787.0,cat & i inc,34787,17304,28.0,-81.6403328436822,28.4924507388346,16998.0
13759,186394,"BHI, LLC",Blountstown Health & Rehabilitation Center,16690 SW Chipola Road,Blountstown,FL,32424.0,bhi llc,32424,16690,0.0,-85.0566622587302,30.4423124213537,16690.0
13760,186395,Winner's Weight Loss,"After Fitness, Inc.",1164 Capital Circle NE,Tallahassee,FL,32308.0,winners weight loss,32308,1164,0.0,-84.2266798041599,30.4521063694243,1164.0
13761,186410,Travel Centers of America,"Jacksonville South Travel Center, Inc.",1650 CR 210 West,Jacksonville,FL,32259.0,travel centers of america,32259,1650,100.0,-81.9732611911401,30.4196949183585,
13762,186411,Imagine Schools at River Edge Charter Academy,"Milestones Community Schools, Inc.",4100 S. Dixie Highway (US#1),Palm Bay,FL,32905.0,imagine schools at river edge charter academy,32905,4100,6.0,-80.5826627315397,28.0379351386523,4100.0
13763,186413,Carol King Landscape Maintenance,"Carol King Landscape Maintenance, Inc.",7032 Old Cheney Highway,Orlando,FL,32807.0,carol king landscape maintenance,32807,7032,9.0,-81.2940071382526,28.5654085473249,7032.0
13764,186415,Sunshine Walk-In Clinic,"A. Gupta, M.D. P.A.",3300 Lake Mary Blvd.,Lake Mary,FL,32746.0,sunshine walk-in clinic,32746,3300,2.0,-81.3395750850878,28.7560444430849,3300.0
13765,186437,Hunter Marine,Hunter Marine Corporation,14700 US 441,Alachua,FL,32615.0,hunter marine,32615,14700,49.0,-81.973931725961,28.160229643865,
13766,186438,"SnG Commercial Maintenance, Inc.","SnG Commerical Maintenance, Inc.","1104 NW 50th Ave, Ste A",Gainesville,FL,32609.0,sng commercial maintenance inc,32609,1104,0.0,-82.3387639284411,29.699833488911,1104.0
13767,186449,Sonny's Real Pit Bar-B-Q,"Sonny's Franchise Company, Inc.",2700 Waldo Road,Gainesville,FL,32609.0,sonnys real pit bar-b-q,32609,2700,4.0,-82.2954232242537,29.6761285096321,2700.0
13768,186450,Electronics World,"Zeppelin, Inc.",1261 NW 76 Blvd,Gainesville,FL,32606.0,electronics world,32606,1261,0.0,-82.4251098336637,29.6646078509911,1261.0
13769,186491,Museum of Art,Museum Art,1 E. Last Olas Blvd,Fort Lauderdale,FL,33301.0,museum of art,33301,1,72.0,-81.3205369457098,28.6723103997564,1.0
13770,186496,DCH Inc.,DCH Trucking & Hauling,6304 Sandhills Circle,Lake Worth,FL,33463.0,dch inc,33463,6304,78.0,-81.4733056614855,28.6462441765029,
13771,186516,Cafe Vialetto,Vialetto Inc.,4019 Lejeune Road,Coral Gables,FL,33146.0,cafe vialetto,33146,4019,50.0,-80.2611185064326,25.734659662692,4019.0
13772,186528,The Knife Restaurant (Coconut Grove),Carmatres LLC,3444 Main Highway,Miami,FL,33131.0,the knife restaurant (coconut grove),33131,3444,1.0,-80.2433052703436,25.7272484124158,3444.0
13773,186529,"Certified Foundations, Inc. & The Dumpster Co","Certified Foundations, Inc & The Dumpster Co",1306 Banana Rd.,Lakeland,FL,33815.0,certified foundations inc & the dumpster co,33815,1306,2.0,-81.9758476976529,28.1500661127382,1306.0
13774,186541,Reliable Personnel Services,"Reliable Personnel Services, Inc.",7901 Kingspoint Parkway,Orlando,FL,32819.0,reliable personnel services,32819,7901,10.0,-81.4394294313732,28.4520478147334,7901.0
13775,186553,Advance Wireless Technology Inc.,Advance Wireless Technology Inc.,608 South Ferdon Blvd,Crestview,FL,32536.0,advance wireless technology inc,32536,608,0.0,-86.5646479533269,30.7540895259008,608.0
13776,186564,Flea World/Fun World,"Flea World, Inc.",4311 Orlando Drive,Sanford,FL,32773.0,flea world/fun world,32773,4311,2.0,-81.2979964352893,28.7426643921545,4311.0
13777,186566,Bravo Acquatics & Exotics,Bravo! Aquatics & Exotics Co.,11490 5 Okeechobee Blvd,Royal Palm Beach,FL,33411.0,bravo acquatics & exotics,33411,11490,20.0,-80.2096001576001,26.7093198631876,11490.0
13778,186580,Austin Lead Management,"Austin Lead Management, LLC",8011 Phillips Hwy Suite 9,Jacksonville,FL,32256.0,austin lead management,32256,8011,42.0,-80.7670411021125,28.4358757627622,
13779,186591,Sparr Building and Farm Supply,"Timsamlee Associates, Inc.",P.O. Box 298,Sparr,FL,32192.0,sparr building and farm supply,32192,298,,,,
13780,186593,Preferred Communications of Florida,"Randolph S. Gabor, Inc.",2108 W. Brandon Blvd.,Brandon,FL,33511.0,preferred communications of florida,33511,2108,0.0,-82.3191290138742,27.9378606621138,2108.0
13781,186595,Holland Pools,"HOLLAND POOLS AND SPAS, INC.",115 W. Pine St.,Longwood,FL,32750.0,holland pools,32750,115,12.0,-81.3736833524188,28.6991272788285,115.0
13782,186619,"The Smith Group, LLC","The Smith Group, LLC",9201 CR 13 South,Hastings,FL,32145.0,the smith group llc,32145,9201,100.0,-81.4417671867836,29.7890713781289,
13783,186628,Dr. Julius Gasso Clinic,"Julius a Gasso, M.D., PA","9200 Sunset Dr., Building 4",Miami,FL,33173.0,dr julius gasso clinic,33173,9200,11.0,-80.3511098828918,25.7015122498154,9700.0
13784,186631,McDermott Trucking,,2307 Tamarind Ave.,Fort Pierce,FL,34947.0,mcdermott trucking,34947,2307,15.0,-80.0611052103805,26.7342348531344,2307.0
13785,186675,Norgetown Cleaners,"Asheeti, Inc.",4336 S Manhattan Avenue,Tampa,FL,33611.0,norgetown cleaners,33611,4336,0.0,-82.5183448828369,27.9020477484618,4336.0
13786,186678,Boys & Girls Pre-School,"BOYS & GIRLS PRESCHOOL # III, INC.",12240 SW 8 ST,Miami,FL,33184.0,boys & girls pre-school,33184,12240,22.0,-80.3930915289194,25.7608950341508,12240.0
13787,186689,Formosa Sunrise Corp.,Formosa Sunrise Corp,14975 Technology Court,Fort Myers,FL,33912.0,formosa sunrise corp,33912,14975,29.0,-82.475872902536,28.4720826322023,
13788,186697,El Apache Restaurant,"Florez and Son, Inc.",922 Blanding Blvd,Orange Park,FL,32065.0,el apache restaurant,32065,922,9.0,-81.7726825992698,30.1388962677173,922.0
13789,186700,Sunridge Harvesting Company,Sunridge Harvesting Company,27 Richfield Drive,Lake Placid,FL,33862.0,sunridge harvesting company,33862,27,10.0,-81.363126654935,27.2879840210429,
13790,186736,Visiting Nurse Association,"Visiting Nurse Association of Florida, Inc.","2400 SE Monterey Rd, S-300",Stuart,FL,34996.0,visiting nurse association,34996,2400,0.0,-80.2242045635984,27.1961519073754,2400.0
13791,186756,USI of Florida,"United Subcontractors, Inc.",1243 Commons Court,Clermont,FL,34711.0,usi of florida,34711,1243,2.0,-81.7340371705094,28.5671849141037,1200.0
13792,186758,NCR West Coast-Sarasota,"United Subcontractors, Inc.",1634 Barber Road,Sarasota,FL,34240.0,ncr west coast-sarasota,34240,1634,10.0,-82.4456034275702,27.3210578590423,1634.0
13793,186763,CSCI,"Construction Services and Consultants, Inc.",2201 W. Atlantic Ave.,Delray Beach,FL,33445.0,csci,33445,2201,0.0,-80.0921569085533,26.4613933981339,2201.0
13794,186766,Professional Insulators (U-Back),"United Subcontractors, Inc.",12690 NW South River Dr.,Miami,FL,33178.0,professional insulators (u-back),33178,12690,5.0,-80.3683572687156,25.8871803931498,12690.0
13795,186767,NCR West Coast Insulation-Naples,"United Subcontractors, Inc.",Collier Center Way,Naples,FL,34110.0,ncr west coast insulation-naples,34110,Collier Center Way,20.0,-81.7960376900612,26.3029893328808,
13796,186770,Cape Southern Insulation,"United Subcontractors, Inc.",1212 Southeast 9th Lane,Cape Coral,FL,33990.0,cape southern insulation,33990,1212,0.0,-81.9520241537459,26.6324352709766,1212.0
13797,186776,West Coast Insulation of Central Florida,"United Subcontractors, Inc.",251 Commercial Court,Sebring,FL,33870.0,west coast insulation of central florida,33870,251,20.0,-81.4950318304252,27.5188557170196,4101.0
13798,186778,Gatewood Glass,"United Subcontractors, Inc.",4551 Cummings Court,Fort Meyers,FL,33905.0,gatewood glass,33905,4551,11.0,-81.8204214754085,26.6429277566676,4551.0
13799,186810,Deepak Products,"Deepak Products, Inc.",5220 NW 72nd Avenue Bay#15,Miami,FL,33166.0,deepak products,33166,5220,12.0,-80.3142511954539,25.841202724308,7400.0
13800,186811,Flamingo Products,Flamingo Productes of South Florida,3095 East 11th Avenue,Hialeah,FL,33013.0,flamingo products,33013,3095,0.0,-80.2607481856077,25.8509227010965,3095.0
13801,186812,Klean Power Electric,"Klean Power Electric, Inc.","6601 SW 80 St, #114",Miami,FL,33143.0,klean power electric,33143,6601,20.0,-80.299896023827,25.6965662232509,6601.0
13802,186832,Oceanside Golf & Country Club,"Oceanside Golf & Country Club, Inc.",75 North Halifax Drive,Ormond Beach,FL,32176.0,oceanside golf & country club,32176,75,0.0,-81.04625669023,29.2919568666976,75.0
13803,186834,Marsh Landing Country Club,M. L. Partnership LLP,25655 Marsh Landing Parkway,Ponte Vedra Beach,FL,32082.0,marsh landing country club,32082,25655,12.0,-81.4056758651718,30.242170250399,25655.0
13804,186874,Martin & Associates Environmental Service Inc,Martin & Associates Environmental Service Inc,"8823 San Jose Blvd, Ste. 103",Jacksonville,FL,32217.0,martin & associates environmental service inc,32217,8823,0.0,-81.6171814112824,30.2173435183011,8823.0
13805,186878,Max Connection,"Direct time, Inc .","8245 N W 36th St, # 2",Miami,FL,33166.0,max connection,33166,8245,67.0,-80.2414467972976,25.8926250553734,12901.0
13806,186886,Gene's Seafood,"Gene's Seafood of OP, Inc.","3535 Highway 17, Suite 8",Jacksonville,FL,32203.0,genes seafood,32203,3535,24.0,-81.7043888708627,30.3132995512747,2999.0
13807,186894,"St. Louis, Sanier, FLC","St Louis, Sanier",1535 NW 113 Terrace,Miami,FL,33167.0,st louis sanier flc,33167,1535,20.0,-80.2242414901032,25.8781846310853,1535.0
13808,186895,Philip Tyre,"Tyre Growers, Inc.",26450 SW 167 Avenue,Homestead,FL,33031.0,philip tyre,33031,26450,25.0,-80.4612759949847,25.5070034170358,
13809,186901,Curves- Little Jack LLC,Little Jack Enterprises LLC,5810 N. Monroe Street,Tallahassee,FL,32303.0,curves- little jack llc,32303,5810,7.0,-84.3070710899886,30.4817581661388,2988.0
13810,186921,"Home Owners Best Friends, Inc.","Home Owners Best Friends, Inc.",6950 Old Ranch Road,Sarasota,FL,34241.0,home owners best friends inc,34241,6950,0.0,-82.3229988130857,27.2558091794425,6950.0
13811,186926,NAYA ARCHITECTS,LUIS E. NAYA A.I.A.,"7400 NW 7th St, S-101",Miami,FL,33165.0,naya architects,33165,7400,2.0,-80.3190171809111,25.7768826661206,7400.0
13812,186927,Material Handling Systems,"Material Handling Systems, Inc.",720 SW 4th Court,Dania,FL,33004.0,material handling systems,33004,720,11.0,-80.1496964273037,26.0447560086922,720.0
13813,186928,ACTION LABOR,ACTION LABOR STAFF & CONNECTION,16671 NE 5th Avenue,Miami,FL,33162.0,action labor,33162,16671,12.0,-80.1901684318001,25.9282938171112,16671.0
13814,186931,LATINA FRESH,"LATINA FRESH, INC.","1245 NW 21 St, Bay 17-26",Miami,FL,33142.0,latina fresh,33142,1245,26.0,-80.2775955838968,25.7140819584819,1245.0
13815,186955,GRANT GROUP HOMES,"GRANTS ENTERPRISES, INC.",145 NW 45TH STREET,Miami,FL,33127.0,grant group homes,33127,145,0.0,-80.1985525503435,25.8169451136269,145.0
13816,186956,GRANT GROUP HOMES,"GRANTS ENTERPRISES, INC.",20 HAMPTON AVENUE,Lehigh Acres,FL,33936.0,grant group homes,33936,20,0.0,-81.607976761165,26.601005626622,20.0
13817,186957,GRANT GROUP HOMES,GRANTS ENTERPRISES,1210 ALBAMARLE CIRCLE,Lehigh Acres,FL,33936.0,grant group homes,33936,1210,10.0,-81.6122798745989,26.6001487187588,1210.0
13818,186958,GRANT GROUP HOMES,"GRANTS ENTERPRISES, INC.",424 NE 162ND STREET,Miami,FL,33162.0,grant group homes,33162,424,12.0,-80.1915972318778,25.9239234144443,424.0
13819,186968,"Owl, Inc.","Owl, Inc.",PO Box 23547,Jacksonville,FL,32241.0,owl inc,32241,23547,100.0,-81.9732611911401,30.4196949183585,
13820,186976,Toscano Grille,"Toscano Grille Ristorante, LLC",2120 Salcedo Street,Miami,FL,33134.0,toscano grille,33134,2120,21.0,-80.2609253294593,25.7533061378334,2120.0
13821,187005,Zehr Engineering,Zehr Engineering Inc.,1847 Taylor Road,Port Orange,FL,32128.0,zehr engineering,32128,1847,23.0,-81.0691228347881,29.0826846349378,2001.0
13822,187022,Hillman Motors (Main Location),"Hillman Motors, Inc.",2709 Havendale Blvd,Winter Haven,FL,33880.0,hillman motors (main location),33880,2709,5.0,-81.751660961073,28.0462895773631,2709.0
13823,187023,First Health,Coventry Health Care,3611 Queen Palm Drive #200,Tampa,FL,33619.0,first health,33619,3611,17.0,-82.3414786439318,27.9752714317898,3611.0
13824,187025,Unique Industry Corp,Unique Industry Corp of Greater Florida,4763 Oak Fair Blvd.,Tampa,FL,33610.0,unique industry corp,33610,4763,17.0,-82.3546715617653,27.9907420465714,4763.0
13825,187026,Alessi Woodstone Oven,"Alessi Corp, Inc.",11115 N Dale Mabry Hwy,Tampa,FL,33618.0,alessi woodstone oven,33618,11115,12.0,-82.5042635046513,28.0494996311803,11086.0
13826,187090,All-Pro  Electrical Contractors,"All Pro Electrical Contractors, Inc.",1101 South Rogers Circle,Boca Raton,FL,33487.0,all-pro  electrical contractors,33487,1101,0.0,-80.1086259446381,26.4032602192853,1101.0
13827,187104,Nancy's Flowers,"Creative Designs By Erica, Inc.",11985 US 1,Juno Beach,FL,33408.0,nancys flowers,33408,11985,31.0,-80.59484561326,24.9492794516009,
13828,187107,Tony the Pizza Chef II,Tony the Pizza Chef II,596 N State Rd 7,Hollywood,FL,33021.0,tony the pizza chef ii,33021,596,42.0,-80.2079585008888,26.0148029135418,596.0
13829,187108,Douglas Chiropractic Inc.,Douglas Chiropractic Inc.,4140 NW 12 St,Lauderhill,FL,33313.0,douglas chiropractic inc,33313,4140,20.0,-80.205788717327,26.140779400434,4140.0
13830,187119,Atlacatl Restaurant - 8th St,"Atlacatl Restaurant Salvadoreo, Inc.",3199 SW 8th St,Miami,FL,33135.0,atlacatl restaurant - 8th st,33135,3199,0.0,-80.2470112394724,25.7650192881993,3199.0
13831,187124,Seasons Restaurant,"Season's Restaurants, Inc.",8888 SW 136th Street,Miami,FL,33176.0,seasons restaurant,33176,8888,6.0,-80.3363803683023,25.6436301343228,8888.0
13832,187137,Matthews and Johnson  LLC,Matthews and Johnson LLC,1650 Maunakea Court,Gulf Breeze,FL,32563.0,matthews and johnson  llc,32563,1650,23.0,-87.092057920598,30.3938539364109,1605.0
13833,187147,Highway Safety & Motor Vehicle,Department Of Highway Safety & Motor Vehicle,21427 NW 2nd Ave,Miami,FL,33169.0,highway safety & motor vehicle,33169,21427,8.0,-80.2060134909636,25.9720939918749,21427.0
13834,187174,Caylex Architectural  Fabrication Corp.,Caylex Architectural Fabrication Corp,601 Triumph Court,Orlando,FL,32805.0,caylex architectural  fabrication corp,32805,601,0.0,-81.4118736156512,28.5480234968379,601.0
13835,187179,EL Carajo Tapas & Wines,El Carajo Tapas & Wines,1180 SW 57th Ave,Miami,FL,33144.0,el carajo tapas & wines,33144,1180,7.0,-80.2880007163851,25.7646084530667,698.0
13836,187181,EL Centroamericano Restaurant Inc.,El Centroamericano Restaurant Inc.,1 SW 107 Ave,Miami,FL,33126.0,el centroamericano restaurant inc,33126,1,37.0,-80.1207388566298,25.8444672729319,1.0
13837,187200,"Equibore of America, Inc.","Equibore of America, Inc.",11880 34th Street North,Clearwater,FL,33762.0,equibore of america inc,33762,11880,16.0,-82.6798652199117,27.8811959301526,11968.0
13838,187201,Chateau Prive @ St. Barts Islnd House Restaur,"Prive Entertainment, LLC",1502 S Howard Ave,Tampa,FL,33606.0,chateau prive @ st barts islnd house restaur,33606,1502,0.0,-82.4831150535238,27.9275242403218,1502.0
13839,187202,Sonic #5264 dba,Good Host Inc,6919 Ridge Rd,Port Richey,FL,34668.0,sonic #5264 dba,34668,6919,5.0,-82.7088174999717,28.280706238021,6409.0
13840,187203,"Keytroller, LLC","Keytroller, LLC",3907 W Martin Luther King Blvd,Tampa,FL,33614.0,keytroller llc,33614,3907,100.0,-82.2880936641819,28.1006637831977,
13841,187236,NCR West Coast Insulation (Windows Division),"United Subcontractors, Inc.",3218 Marion St.,Fort Myers,FL,33916.0,ncr west coast insulation (windows division),33916,3218,0.0,-81.8484203228092,26.6553957304568,3218.0
13842,187239,Melt Gelato Restaurant,"MMS Management, LLC","23151 Village Shops Way, S-113",Estero,FL,33928.0,melt gelato restaurant,33928,23151,100.0,-81.9066651382779,26.6810388726262,
13843,187241,Expressions In Stone,"Expressions in Stone, LLC",4186 Domestic Ave,Naples,FL,34104.0,expressions in stone,34104,4186,0.0,-81.757625100429,26.1624414196522,4186.0
13844,187242,Gene's Seafood,"Gene's Seafood of Lakewood, Inc.","1571 University Blvd., #395",Jacksonville,FL,32217.0,genes seafood,32217,1571,2.0,-81.6442424184544,30.2609963711875,1571.0
13845,187248,St thomas the Apostle Catholic School,St Thomas the Apostle Catholic Church,7377 Sw 64 st,Miami,FL,33143.0,st thomas the apostle catholic school,33143,7377,20.0,-80.3137991909349,25.7106392178695,7377.0
13846,187250,Mario's,"Hercaste, Inc.",1090 N. Homestead Blvd,Homestead,FL,33030.0,marios,33030,1090,0.0,-80.4649108565687,25.4773904483098,1090.0
13847,187278,Jackson Hewitt (52591),LABIB BALTAGI CPA INC.,151 SW 184th Avenue,Hollywood,FL,33029.0,jackson hewitt (52591),33029,151,13.0,-80.392666138476,26.0075281976651,151.0
